,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
26567,26568,2.0,Premium,G,SI2,61.8,58.0,16262,8.05,7.99,4.96
42243,42244,0.52,Ideal,D,SI2,61.2,57.0,1292,5.2,5.22,3.19
45559,45560,0.64,Very Good,F,SI1,60.7,59.0,1688,5.51,5.59,3.37
46849,46850,0.53,Ideal,F,VS1,62.0,55.0,1812,5.15,5.2,3.21
8563,8564,1.01,Very Good,G,SI2,59.3,61.0,4435,6.56,6.52,3.88
3771,3772,0.73,Ideal,G,VS1,60.9,59.0,3459,5.79,5.83,3.54
17493,17494,1.05,Ideal,G,VS2,61.7,57.0,7028,6.56,6.53,4.04
4655,4656,1.04,Ideal,H,SI2,62.0,57.0,3669,6.53,6.43,4.02
51071,51072,0.71,Very Good,F,SI1,61.9,56.0,2333,5.67,5.7,3.52
11434,11435,1.09,Premium,H,VS2,61.2,58.0,5005,6.63,6.58,4.03
32649,32650,0.31,Premium,H,VVS2,61.4,58.0,802,4.37,4.32,2.67
51510,51511,0.7,Ideal,H,SI1,61.4,57.0,2383,5.73,5.7,3.51
32536,32537,0.27,Premium,E,VVS2,59.0,59.0,799,4.27,4.24,2.51
294,295,0.74,Ideal,H,VS1,61.8,58.0,2797,5.77,5.81,3.58
41034,41035,0.41,Ideal,E,VVS2,61.6,56.0,1187,4.78,4.8,2.95
41894,41895,0.56,Very Good,E,SI2,63.5,57.0,1259,5.24,5.21,3.32
44491,44492,0.55,Ideal,F,SI1,61.7,56.4,1598,5.26,5.3,3.25
27499,27500,2.2,Premium,G,SI1,60.5,55.0,18193,8.49,8.42,5.11
12682,12683,1.27,Ideal,F,SI2,62.0,55.0,5308,6.9,6.95,4.3
19938,19939,1.2,Ideal,F,VS2,62.6,56.0,8486,6.78,6.73,4.23
9096,9097,1.01,Premium,I,SI1,60.8,61.0,4525,6.47,6.43,3.92
1737,1738,0.32,Ideal,G,VS2,61.6,57.0,561,4.39,4.41,2.71
49184,49185,0.56,Ideal,E,VS1,61.7,57.0,2075,5.3,5.32,3.27
20365,20366,1.23,Premium,G,VS1,61.3,58.0,8759,6.87,6.89,4.22
33329,33330,0.5,Fair,F,I1,57.5,66.0,827,5.3,5.17,3.01
15357,15358,1.01,Premium,F,VS2,63.0,58.0,6165,6.4,6.34,4.01
36113,36114,0.42,Premium,E,SI1,61.5,61.0,926,4.87,4.82,2.98
11492,11493,1.04,Premium,G,SI1,60.9,59.0,5017,6.57,6.53,3.99
42122,42123,0.58,Ideal,I,VS2,62.0,54.0,1279,5.35,5.39,3.33
9628,9629,0.91,Premium,D,VS2,62.7,59.0,4637,6.16,6.13,3.85
53215,53216,0.58,Very Good,F,VVS1,59.7,57.0,2636,5.48,5.51,3.28
8314,8315,0.91,Very Good,D,SI1,63.5,56.0,4389,6.13,6.18,3.91
46947,46948,0.52,Ideal,E,VS2,62.2,56.0,1815,5.15,5.11,3.19
9719,9720,0.3,Ideal,H,VVS2,62.7,53.0,590,4.29,4.32,2.7
47813,47814,0.55,Ideal,G,VS1,61.5,56.7,1902,5.25,5.28,3.24
21322,21323,1.35,Premium,G,VS2,62.8,59.0,9471,7.04,7.01,4.41
43890,43891,0.34,Ideal,H,SI1,61.1,56.0,508,4.52,4.55,2.77
45977,45978,0.3,Premium,H,VS1,61.0,58.0,526,4.28,4.31,2.62
32826,32827,0.34,Ideal,D,VS2,60.8,57.0,805,4.5,4.52,2.74
29059,29060,0.4,Good,F,SI1,63.3,58.0,687,4.69,4.72,2.98
28942,28943,0.3,Very Good,G,VVS2,62.9,55.0,684,4.24,4.28,2.68
35969,35970,0.3,Ideal,G,SI1,61.0,58.0,477,4.29,4.36,2.64
3435,3436,0.91,Very Good,G,SI2,62.0,58.0,3387,6.13,6.2,3.82
50582,50583,1.0,Fair,F,I1,68.0,57.0,2280,6.14,6.05,4.15
18033,18034,0.35,Premium,H,VS1,62.6,59.0,614,4.45,4.5,2.8
35278,35279,0.5,Ideal,J,SI1,62.3,55.0,895,5.07,5.11,3.17
42596,42597,0.5,Ideal,E,SI1,62.8,57.0,1331,5.05,5.08,3.18
17322,17323,1.28,Premium,H,SI1,62.3,58.0,6946,7.0,6.94,4.34
47275,47276,0.7,Premium,J,SI1,62.8,59.0,1844,5.65,5.6,3.53
28174,28175,0.35,Very Good,E,VS2,61.4,58.0,665,4.51,4.55,2.78
53271,53272,0.7,Ideal,H,VS1,62.0,59.0,2648,5.68,5.71,3.53
12886,12887,1.13,Very Good,J,VS1,62.1,59.0,5370,6.64,6.71,4.14
51751,51752,0.7,Ideal,E,SI2,60.6,56.0,2405,5.73,5.78,3.49
47060,47061,0.59,Good,D,SI1,63.7,56.0,1821,5.35,5.32,3.4
44527,44528,0.6,Ideal,E,SI1,61.4,57.0,1601,5.52,5.46,3.37
16138,16139,1.01,Good,D,VS2,64.5,58.0,6449,6.27,6.31,4.06
42942,42943,0.3,Premium,I,SI1,61.9,61.0,506,4.29,4.27,2.65
37789,37790,0.38,Premium,E,VS1,60.7,59.0,1000,4.69,4.73,2.86
28114,28115,0.36,Ideal,D,SI1,62.5,56.0,663,4.55,4.57,2.85
30805,30806,0.3,Very Good,E,VVS2,62.4,57.0,743,4.26,4.27,2.66
5993,5994,0.71,Ideal,G,VVS1,61.1,57.0,3955,5.76,5.8,3.53
9107,9108,0.85,Premium,F,VVS2,61.2,60.0,4530,6.1,6.13,3.74
53147,53148,0.73,Very Good,I,VVS1,61.9,57.0,2623,5.75,5.79,3.57
20799,20800,1.05,Ideal,F,VVS2,61.9,57.0,9032,6.52,6.5,4.03
22754,22755,2.01,Fair,H,SI2,65.3,56.0,10772,7.95,7.86,5.16
26393,26394,2.03,Good,J,VVS2,63.2,60.0,15898,7.88,7.94,5.0
27684,27685,3.01,Premium,J,SI2,60.7,59.0,18710,9.35,9.22,5.64
41297,41298,0.34,Ideal,D,VVS1,61.7,57.0,1211,4.52,4.49,2.78
51387,51388,0.71,Ideal,H,SI1,61.3,58.0,2368,5.73,5.78,3.53
34840,34841,0.3,Ideal,G,VVS2,60.9,57.0,878,4.35,4.32,2.64
12122,12123,0.91,Premium,E,VS1,61.9,59.0,5167,6.23,6.17,3.84
14837,14838,1.2,Good,H,SI1,63.6,57.0,5975,6.79,6.74,4.3
38590,38591,0.57,Very Good,J,SI1,60.6,61.0,1037,5.36,5.4,3.26
44140,44141,0.51,Ideal,F,VS2,61.3,56.0,1562,5.14,5.11,3.14
13335,13336,0.9,Very Good,F,VVS2,61.0,63.0,5504,6.13,6.09,3.73
3513,3514,0.91,Premium,D,SI2,62.0,62.0,3403,6.25,6.16,3.85
44451,44452,0.56,Ideal,G,SI1,62.3,53.0,1591,5.31,5.28,3.3
50353,50354,0.73,Premium,I,VS2,59.7,59.0,2246,5.81,5.94,3.51
30992,30993,0.37,Premium,G,VS1,59.5,58.0,746,4.67,4.71,2.79
46431,46432,0.54,Premium,F,VS1,60.0,59.0,1770,5.3,5.23,3.16
45959,45960,0.56,Premium,D,SI1,61.4,58.0,1723,5.29,5.33,3.26
23866,23867,1.51,Premium,F,SI1,60.6,61.0,11957,7.41,7.37,4.48
24094,24095,1.61,Premium,H,VS1,62.5,58.0,12242,7.57,7.46,4.7
23341,23342,0.3,Very Good,H,SI1,63.0,54.0,421,4.27,4.3,2.7
3782,3783,1.01,Good,G,SI2,64.0,59.0,3461,6.34,6.31,4.05
49693,49694,0.51,Very Good,E,VVS2,62.8,57.0,2146,5.06,5.1,3.19
31225,31226,0.32,Very Good,D,SI1,63.5,55.0,756,4.35,4.31,2.75
9336,9337,1.0,Ideal,H,SI2,62.0,55.0,4580,6.39,6.43,3.98
15385,15386,0.29,Very Good,G,VVS1,61.6,56.0,607,4.24,4.27,2.62
52440,52441,0.71,Ideal,G,SI1,62.1,54.0,2513,5.72,5.75,3.56
10702,10703,0.9,Good,H,VVS1,63.8,59.0,4847,6.09,6.13,3.9
27566,27567,2.4,Ideal,H,SI2,62.0,55.0,18374,8.57,8.6,5.32
26849,26850,2.01,Premium,I,VS2,59.2,62.0,16778,8.17,8.14,4.83
35628,35629,0.3,Premium,H,VS2,62.2,59.0,473,4.28,4.31,2.67
33989,33990,0.42,Ideal,H,VS1,62.0,57.0,847,4.8,4.82,2.98
42084,42085,0.55,Premium,E,SI2,61.9,58.0,1273,5.24,5.2,3.23
4864,4865,0.78,Ideal,E,VS2,61.1,55.0,3713,5.99,5.96,3.65
24118,24119,1.05,Ideal,F,VVS1,61.4,57.0,12273,6.51,6.53,4.0
13280,13281,1.12,Fair,G,VS1,64.8,56.0,5487,6.48,6.52,4.21
12390,12391,1.02,Very Good,E,SI1,58.9,58.0,5232,6.51,6.54,3.84
6085,6086,0.9,Good,I,VVS1,62.4,61.0,3972,6.05,6.09,3.79
26579,26580,2.0,Good,I,VS2,63.6,60.0,16291,7.95,8.03,5.08
12546,12547,1.15,Very Good,H,SI1,62.4,57.0,5270,6.68,6.71,4.18
4924,4925,0.9,Good,H,SI1,57.1,56.0,3726,6.33,6.28,3.6
4532,4533,0.91,Premium,E,SI2,62.8,61.0,3639,6.09,6.07,3.82
53436,53437,0.7,Very Good,E,VS2,62.9,56.0,2673,5.61,5.67,3.55
34440,34441,0.32,Ideal,E,VVS2,61.5,55.0,864,4.41,4.44,2.72
47073,47074,0.52,Ideal,D,VS2,62.3,56.0,1822,5.11,5.16,3.2
32408,32409,0.41,Ideal,D,SI1,62.7,56.0,791,4.73,4.78,2.98
47273,47274,0.5,Ideal,H,IF,62.4,54.0,1844,5.1,5.13,3.19
4055,4056,0.35,Ideal,I,VS1,62.1,54.0,571,4.54,4.57,2.83
49669,49670,0.7,Good,I,SI1,63.8,57.0,2142,5.66,5.63,3.6
51030,51031,0.71,Ideal,E,SI1,61.5,57.0,2329,5.78,5.74,3.54
10000,10001,1.0,Fair,D,SI1,65.9,54.0,4704,6.24,6.2,4.1
23535,23536,1.51,Premium,H,VS2,60.2,60.0,11540,7.35,7.33,4.42
47367,47368,0.63,Premium,E,SI1,58.8,59.0,1846,5.68,5.62,3.32
11953,11954,1.05,Premium,D,SI2,58.9,58.0,5134,6.74,6.67,3.95
28400,28401,0.29,Premium,G,VVS1,62.0,58.0,669,4.23,4.19,2.61
2850,2851,0.67,Ideal,G,IF,61.6,55.0,3271,5.61,5.65,3.47
29195,29196,0.33,Premium,I,IF,62.1,58.0,694,4.39,4.43,2.74
43005,43006,0.52,Very Good,G,VS2,63.0,56.0,1369,5.09,5.13,3.22
48376,48377,0.63,Ideal,D,SI1,61.5,56.0,1964,5.52,5.53,3.4
10255,10256,1.01,Premium,E,SI2,61.6,56.0,4751,6.45,6.4,3.96
24290,24291,1.23,Ideal,E,VVS2,61.7,57.0,12539,6.85,6.91,4.25
42255,42256,0.52,Good,D,SI2,63.7,55.0,1293,5.11,5.1,3.25
46786,46787,0.5,Very Good,E,VS1,59.0,60.0,1806,5.19,5.22,3.07
12879,12880,1.16,Premium,G,SI1,63.0,58.0,5366,6.7,6.66,4.21
19838,19839,1.02,Ideal,G,VVS2,61.6,57.0,8401,6.45,6.47,3.98
37085,37086,0.41,Premium,E,SI1,61.4,56.0,969,4.81,4.77,2.94
42748,42749,0.51,Good,E,SI1,63.9,54.0,1343,5.05,5.09,3.24
25020,25021,0.38,Ideal,F,SI1,61.8,55.0,640,4.66,4.69,2.89
23769,23770,2.01,Premium,H,SI2,62.5,62.0,11825,8.09,8.04,5.04
5519,5520,1.0,Very Good,H,SI2,60.2,61.0,3850,6.44,6.48,3.89
858,859,0.73,Very Good,E,SI1,61.3,58.0,2871,5.76,5.83,3.55
53046,53047,0.71,Ideal,I,VVS1,61.4,56.0,2606,5.73,5.76,3.53
5972,5973,0.9,Very Good,F,SI1,62.3,55.0,3950,6.14,6.18,3.84
20823,20824,1.3,Premium,G,VS2,60.9,60.0,9051,6.99,7.04,4.27
40643,40644,0.42,Very Good,F,VVS1,63.0,59.0,1154,4.75,4.81,3.01
53499,53500,0.74,Very Good,F,SI1,62.9,57.0,2684,5.76,5.79,3.63
595,596,0.82,Fair,F,SI1,64.9,58.0,2838,5.83,5.79,3.77
52993,52994,1.29,Fair,H,I1,67.7,62.0,2596,6.69,6.59,4.5
8804,8805,1.01,Very Good,H,SI2,63.5,58.0,4475,6.29,6.37,4.02
24183,24184,2.01,Premium,J,SI1,59.3,62.0,12369,8.2,8.15,4.85
41954,41955,0.23,Very Good,E,VVS2,60.6,60.0,505,3.93,3.99,2.4
28997,28998,0.34,Good,G,VS1,63.1,57.0,686,4.4,4.45,2.79
43738,43739,0.51,Very Good,E,SI1,60.8,57.0,1438,5.19,5.24,3.17
9746,9747,1.04,Premium,H,SI1,58.5,62.0,4659,6.67,6.64,3.89
14352,14353,1.25,Ideal,H,SI2,61.2,57.0,5810,6.93,6.89,4.23
10165,10166,1.38,Fair,G,SI2,61.2,59.0,4730,7.19,7.13,4.38
1951,1952,0.75,Ideal,E,VS1,61.8,55.0,3086,5.85,5.87,3.62
9120,9121,1.0,Fair,G,VVS2,66.9,55.0,4534,6.2,6.17,4.14
5649,5650,0.71,Ideal,F,VVS1,61.8,56.0,3880,5.72,5.74,3.54
15847,15848,1.01,Ideal,G,VS2,62.4,57.0,6340,6.39,6.36,3.98
7910,7911,1.07,Very Good,E,SI1,60.4,63.0,4314,6.67,6.6,4.01
14781,14782,1.21,Ideal,H,SI1,62.4,56.0,5948,6.85,6.8,4.26
7830,7831,1.01,Very Good,F,SI2,61.8,56.0,4298,6.43,6.38,3.96
2513,2514,0.9,Ideal,E,SI2,62.6,56.0,3200,6.15,6.06,3.82
39500,39501,0.33,Ideal,E,IF,60.8,57.0,1079,4.44,4.47,2.71
38327,38328,0.32,Premium,E,VVS1,60.8,58.0,1020,4.41,4.38,2.67
7526,7527,1.01,Premium,H,SI2,61.6,59.0,4242,6.44,6.39,3.95
7860,7861,1.01,Very Good,H,SI1,62.3,57.0,4306,6.36,6.42,3.98
43795,43796,0.41,Ideal,E,VVS1,61.9,58.0,1442,4.77,4.8,2.96
4700,4701,0.9,Ideal,I,VS1,61.6,56.0,3677,6.22,6.16,3.81
35001,35002,0.42,Premium,G,SI1,60.6,62.0,882,4.85,4.82,2.93
32720,32721,0.31,Ideal,F,VS2,62.3,57.0,802,4.34,4.3,2.69
27626,27627,1.83,Premium,G,VS2,60.5,59.0,18525,7.99,7.89,4.8
24976,24977,2.0,Good,H,SI2,63.6,57.0,13480,8.01,7.97,5.08
24340,24341,2.01,Ideal,J,SI1,62.3,57.0,12607,8.05,7.99,5.0
17560,17561,2.25,Fair,G,I1,64.9,58.0,7069,8.15,8.12,5.28
25008,25009,2.0,Very Good,J,VS2,60.7,60.0,13542,8.05,8.17,4.92
29774,29775,0.3,Very Good,I,VVS1,63.1,57.0,709,4.29,4.27,2.7
31501,31502,0.34,Premium,G,VS2,61.6,60.0,765,4.49,4.47,2.76
11926,11927,1.04,Ideal,E,SI2,61.9,57.0,5125,6.48,6.51,4.02
22044,22045,0.31,Premium,I,VS1,62.6,59.0,628,4.33,4.29,2.7
45874,45875,0.51,Ideal,D,VS2,61.9,55.0,1716,5.19,5.15,3.2
9215,9216,1.18,Premium,I,SI2,61.7,58.0,4555,6.75,6.79,4.18
27874,27875,0.3,Very Good,F,VS1,61.5,56.0,654,4.31,4.34,2.66
25103,25104,1.59,Very Good,D,SI1,62.8,54.0,13631,7.43,7.48,4.68
20539,20540,1.01,Ideal,F,VS1,61.8,57.0,8860,6.41,6.46,3.98
53127,53128,0.72,Very Good,E,SI1,62.5,58.0,2618,5.68,5.72,3.56
29187,29188,0.3,Ideal,E,VS1,61.9,58.0,694,4.27,4.29,2.65
14086,14087,1.22,Ideal,G,SI2,59.6,56.0,5714,7.05,7.02,4.19
20625,20626,1.01,Very Good,F,VVS2,61.8,58.0,8922,6.44,6.48,3.99
5424,5425,0.92,Very Good,D,SI2,63.3,59.0,3823,6.18,6.12,3.89
13265,13266,1.0,Good,G,VS2,63.7,59.0,5484,6.38,6.33,4.05
23831,23832,1.27,Premium,F,VVS2,61.3,60.0,11905,6.99,6.9,4.26
28840,28841,0.41,Ideal,D,SI2,62.7,55.0,683,4.72,4.75,2.97
15567,15568,1.11,Ideal,D,SI2,61.3,56.0,6241,6.74,6.68,4.12
40260,40261,0.33,Premium,G,SI1,62.3,59.0,492,4.39,4.44,2.75
28656,28657,0.35,Ideal,G,VVS2,61.9,57.0,676,4.49,4.52,2.79
8995,8996,0.91,Premium,G,VS1,60.9,54.0,4510,6.38,6.27,3.85
34318,34319,0.46,Very Good,F,SI2,61.6,55.0,859,4.98,5.02,3.08
17393,17394,0.32,Good,D,SI2,63.7,56.0,612,4.34,4.33,2.76
23519,23520,1.53,Ideal,F,SI1,62.5,57.0,11525,7.38,7.31,4.59
14842,14843,1.24,Ideal,I,SI1,62.4,57.0,5976,6.89,6.87,4.29
10929,10930,0.8,Very Good,E,VVS2,62.8,57.0,4893,5.93,5.95,3.73
22998,22999,1.13,Ideal,F,VVS1,61.7,56.0,11051,6.68,6.75,4.14
37863,37864,0.4,Ideal,G,VS2,60.5,57.0,1003,4.74,4.8,2.89
36011,36012,0.39,Ideal,F,SI1,62.5,55.0,921,4.68,4.63,2.91
43822,43823,0.51,Very Good,E,SI1,63.5,54.0,1443,5.1,5.07,3.23
21359,21360,1.28,Premium,G,VS1,60.9,58.0,9505,7.09,7.01,4.29
727,728,0.34,Very Good,G,VS2,59.6,62.0,556,4.54,4.56,2.71
31711,31712,0.42,Ideal,I,VS1,61.7,54.0,771,4.8,4.82,2.97
14591,14592,1.1,Ideal,H,VS2,61.3,56.0,5888,6.64,6.67,4.08
41901,41902,0.59,Very Good,J,VS2,62.1,57.0,1261,5.34,5.39,3.33
22104,22105,1.04,Very Good,D,VVS2,60.8,58.0,10130,6.49,6.53,3.96
8169,8170,1.07,Premium,E,SI2,60.5,59.0,4362,6.67,6.59,4.01
23244,23245,1.31,Premium,G,VVS2,59.6,61.0,11255,7.23,7.14,4.28
331,332,0.71,Ideal,G,VS2,61.3,56.0,2803,5.75,5.71,3.51
39795,39796,0.38,Ideal,D,VS1,62.4,56.0,1095,4.64,4.68,2.91
211,212,0.77,Premium,G,VS2,61.2,58.0,2780,5.9,5.93,3.62
52766,52767,0.53,Ideal,D,VVS2,62.2,56.0,2563,5.18,5.21,3.23
35031,35032,0.4,Ideal,E,SI1,63.0,57.0,882,4.68,4.65,2.94
39111,39112,0.41,Premium,G,VS2,59.9,59.0,1061,4.86,4.82,2.9
44135,44136,0.53,Good,E,VS2,63.5,59.0,1561,5.13,5.17,3.27
3543,3544,0.73,Ideal,D,VS2,62.7,53.0,3412,5.76,5.79,3.62
28740,28741,0.31,Ideal,E,VS2,60.8,54.0,680,4.39,4.4,2.67
34206,34207,0.34,Premium,F,VS2,59.8,59.0,854,4.55,4.51,2.71
10707,10708,1.11,Ideal,I,SI1,61.4,60.0,4849,6.61,6.65,4.07
19252,19253,1.6,Ideal,H,VS2,61.5,56.0,7983,7.57,7.52,4.64
16251,16252,1.14,Very Good,G,VS2,61.3,57.0,6500,6.69,6.78,4.13
13237,13238,1.05,Premium,H,VS2,62.7,59.0,5468,6.49,6.43,4.05
4792,4793,1.1,Premium,I,SI2,62.4,59.0,3696,6.55,6.51,4.08
42188,42189,0.5,Premium,G,SI1,62.8,61.0,1286,5.01,4.99,3.14
50006,50007,0.7,Very Good,F,SI2,60.7,58.0,2195,5.73,5.77,3.49
2017,2018,0.9,Ideal,I,SI2,62.8,55.0,3104,6.19,6.14,3.87
30980,30981,0.37,Premium,F,VS2,61.9,59.0,746,4.57,4.61,2.84
52773,52774,0.75,Ideal,I,VS1,61.9,54.1,2564,5.82,5.85,3.61
39243,39244,0.51,Very Good,I,VS2,60.3,63.0,1068,5.16,5.13,3.1
42274,42275,0.23,Very Good,E,VVS2,59.4,61.0,505,4.01,4.04,2.39
45041,45042,0.54,Ideal,H,VVS2,61.6,56.0,1639,5.24,5.27,3.24
33688,33689,0.33,Very Good,H,IF,61.2,56.0,838,4.46,4.5,2.74
24111,24112,2.02,Very Good,J,SI1,63.0,56.0,12267,7.95,8.01,5.03
12171,12172,1.18,Ideal,J,VS1,61.4,56.0,5182,6.79,6.82,4.18
31634,31635,0.3,Ideal,H,SI1,62.1,56.0,450,4.29,4.31,2.67
16396,16397,1.23,Good,G,SI1,63.1,56.0,6545,6.78,6.81,4.29
4868,4869,1.02,Premium,I,SI1,60.2,60.0,3713,6.45,6.39,3.87
33586,33587,0.37,Premium,F,VS1,62.7,51.0,833,4.65,4.57,2.89
10976,10977,1.01,Premium,D,SI1,59.1,61.0,4909,6.5,6.46,3.83
49960,49961,0.3,Very Good,H,SI1,63.4,58.0,540,4.24,4.21,2.68
9896,9897,0.9,Good,H,VS2,58.2,59.0,4685,6.36,6.33,3.69
453,454,0.71,Ideal,E,VS2,62.7,57.0,2817,5.66,5.64,3.54
9241,9242,1.01,Good,H,SI1,60.3,64.0,4559,6.5,6.53,3.93
42616,42617,0.32,Ideal,H,VS2,62.0,55.0,505,4.39,4.42,2.73
3457,3458,0.88,Premium,D,SI2,60.9,61.0,3390,6.16,6.13,3.74
50559,50560,0.72,Premium,H,SI1,62.7,59.0,2277,5.69,5.73,3.58
51632,51633,0.31,Very Good,E,SI1,60.1,61.0,544,4.35,4.4,2.63
17043,17044,0.28,Very Good,F,IF,62.2,55.0,612,4.23,4.26,2.64
36901,36902,0.37,Ideal,F,VVS1,61.3,55.0,960,4.62,4.65,2.84
23806,23807,1.73,Premium,G,VS1,61.6,60.0,11867,7.67,7.62,4.71
29715,29716,0.31,Good,G,VVS2,63.2,58.0,707,4.26,4.32,2.71
33108,33109,0.4,Good,G,VS2,59.6,63.0,816,4.77,4.81,2.85
33708,33709,0.3,Ideal,E,VVS1,61.6,56.0,838,4.31,4.32,2.66
35507,35508,0.41,Good,E,SI1,63.6,58.0,904,4.74,4.72,3.01
25988,25989,1.54,Ideal,G,VVS2,62.5,57.0,15197,7.36,7.3,4.58
44564,44565,0.52,Ideal,D,SI1,62.9,56.0,1605,5.16,5.11,3.23
36964,36965,0.41,Premium,G,VS1,62.5,59.0,961,4.77,4.73,2.97
33638,33639,0.38,Premium,G,VS1,60.6,58.0,833,4.64,4.67,2.82
2786,2787,0.79,Ideal,E,SI1,61.9,55.0,3256,5.97,5.89,3.67
53320,53321,0.8,Very Good,F,SI2,61.5,56.0,2652,5.93,5.98,3.66
36839,36840,0.37,Premium,G,VS1,59.2,61.0,957,4.7,4.63,2.76
29825,29826,0.31,Very Good,G,VVS1,63.0,56.0,710,4.26,4.28,2.69
24074,24075,1.51,Ideal,H,VS2,62.4,56.0,12219,7.33,7.28,4.56
8222,8223,1.0,Very Good,F,SI2,61.3,61.0,4372,6.36,6.39,3.91
8123,8124,1.02,Ideal,H,SI2,61.9,56.0,4353,6.47,6.51,4.02
39131,39132,0.41,Premium,G,VS2,60.9,61.0,1061,4.75,4.74,2.89
5796,5797,1.01,Very Good,J,SI2,62.8,59.0,3906,6.34,6.37,3.99
36445,36446,0.31,Ideal,D,VS2,61.8,55.0,942,4.37,4.33,2.69
8864,8865,0.9,Ideal,G,VS2,62.0,57.0,4482,6.22,6.19,3.85
52071,52072,0.71,Very Good,E,SI1,61.9,56.0,2455,5.68,5.72,3.53
51886,51887,0.7,Ideal,H,VS2,62.4,58.0,2429,5.67,5.71,3.55
29680,29681,0.32,Ideal,D,VS1,61.1,56.0,707,4.44,4.47,2.72
41570,41571,0.41,Ideal,G,VVS2,61.9,55.0,1238,4.77,4.79,2.96
5188,5189,0.83,Ideal,E,SI1,61.6,56.0,3775,6.03,6.05,3.72
47376,47377,0.57,Ideal,D,SI1,61.0,57.0,1847,5.34,5.31,3.25
17492,17493,1.05,Ideal,G,VS1,61.3,57.0,7027,6.51,6.58,4.01
43076,43077,0.44,Ideal,G,IF,61.3,55.0,1378,4.91,4.95,3.02
19613,19614,1.5,Premium,F,SI2,63.0,59.0,8232,7.24,7.2,4.55
35030,35031,0.4,Very Good,E,SI1,63.5,58.0,882,4.67,4.65,2.96
19157,19158,1.11,Ideal,G,VS1,62.1,57.0,7917,6.61,6.63,4.11
46308,46309,0.3,Ideal,G,VS2,62.2,57.0,526,4.26,4.32,2.67
5057,5058,0.31,Ideal,G,VS2,61.4,57.0,574,4.35,4.38,2.68
22219,22220,1.51,Good,H,SI1,61.5,61.0,10277,7.29,7.34,4.5
20710,20711,0.31,Premium,G,VS1,61.8,59.0,625,4.32,4.35,2.68
47761,47762,0.51,Ideal,G,VVS1,60.5,59.0,1893,5.16,5.19,3.13
13186,13187,1.24,Ideal,J,VS2,62.8,56.0,5451,6.83,6.8,4.28
1779,1780,0.72,Premium,D,SI1,60.5,57.0,3048,5.89,5.85,3.55
35321,35322,0.31,Very Good,F,VVS1,61.8,59.0,897,4.33,4.35,2.68
53826,53827,0.7,Premium,E,VS2,62.8,61.0,2737,5.66,5.62,3.54
2686,2687,0.68,Ideal,E,VS1,61.3,55.0,3243,5.67,5.71,3.49
1040,1041,0.8,Ideal,I,VS1,62.2,58.0,2906,5.92,5.95,3.69
52222,52223,0.7,Very Good,I,VVS1,59.5,58.0,2484,5.78,5.81,3.45
24931,24932,1.5,Very Good,G,VS1,62.4,57.0,13379,7.24,7.31,4.54
16939,16940,1.47,Very Good,J,VS2,62.5,59.0,6763,7.18,7.23,4.5
3071,3072,0.8,Premium,D,SI1,61.7,58.0,3312,5.96,5.93,3.67
20858,20859,1.07,Ideal,D,VS1,61.8,57.0,9077,6.55,6.58,4.06
40297,40298,0.4,Ideal,G,VS1,62.4,57.0,1125,4.74,4.72,2.95
45723,45724,0.55,Premium,D,SI1,62.7,59.0,1698,5.25,5.22,3.28
49909,49910,0.71,Premium,G,SI1,58.9,62.0,2181,5.85,5.79,3.43
47986,47987,0.25,Very Good,E,VVS2,61.1,61.0,533,4.03,4.06,2.47
29844,29845,0.3,Premium,D,VS2,60.4,59.0,710,4.33,4.35,2.62
7766,7767,0.91,Good,G,VS1,63.4,54.0,4284,6.07,6.24,3.9
43813,43814,0.51,Ideal,E,SI1,61.1,56.0,1443,5.2,5.17,3.17
28561,28562,0.3,Ideal,H,VS1,61.6,55.0,675,4.3,4.27,2.64
49687,49688,0.71,Ideal,I,VVS2,61.6,56.0,2145,5.72,5.8,3.56
15682,15683,0.9,Very Good,E,VVS2,62.2,60.0,6289,6.04,6.12,3.78
50419,50420,0.53,Ideal,F,VVS2,61.0,56.0,2259,5.26,5.24,3.2
15663,15664,1.2,Premium,H,SI1,60.8,60.0,6282,6.9,6.85,4.18
15128,15129,1.01,Fair,D,VS2,65.2,57.0,6081,6.23,6.19,4.05
12031,12032,0.4,Good,I,SI1,63.9,57.0,596,4.66,4.7,2.99
47217,47218,0.5,Ideal,F,VS1,62.5,57.0,1838,5.09,5.06,3.17
7961,7962,1.04,Good,F,SI2,64.2,56.0,4321,6.39,6.36,4.09
40167,40168,0.38,Ideal,F,VVS2,61.0,57.0,1117,4.69,4.72,2.87
1906,1907,1.0,Fair,J,VS1,66.6,57.0,3080,6.07,6.03,4.03
29505,29506,0.4,Very Good,G,SI1,61.1,61.0,702,4.7,4.76,2.89
25345,25346,2.03,Ideal,I,SI2,61.5,54.0,14061,8.22,8.2,5.05
45173,45174,0.57,Ideal,H,VS2,61.6,57.0,1655,5.35,5.37,3.3
10303,10304,1.0,Good,I,VS2,61.7,60.2,4761,6.29,6.35,3.9
13503,13504,1.01,Very Good,D,SI1,61.5,61.0,5542,6.37,6.47,3.95
38607,38608,0.4,Ideal,F,VVS2,61.1,57.0,1039,4.8,4.73,2.91
2024,2025,1.52,Good,E,I1,57.3,58.0,3105,7.53,7.42,4.28
41787,41788,0.39,Ideal,E,IF,62.5,57.0,1248,4.7,4.74,2.95
